CD_CLIENTE;DS_PROD_moda;DS_LIN_REC_moda;CIDADE_moda;DS_CNAE_moda;DS_SEGMENTO_moda;DS_SUBSEGMENTO_moda;MARCA_TOTVS_moda;MODAL_COMERC_moda;PAIS_moda;PERIODICIDADE_moda;UF_moda;VL_TOTAL_CONTRATO_soma;faixa_vl_total_soma_contratos;DIAS_CLIENTE;QTD_CONTRATACOES_12M;VLR_CONTRATACOES_12M
TFDVNF;TOTVS A ELETRONICA 10 PACK;SAAS SERIE T;SAOPAULO;Correspondentes de instituicoes financeiras;EDUCACIONAL;EDUCACAO CONTINUADA;SERVICOS - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;36.4558510946002;0.0-0.5M;382;1.0;36.4558510946002
TFDVNL;CONSINCO ERP LOJA SUP SUBSC;SAAS SERIE T;SAOPAULO;Outras sociedades de participacao, exceto holdings;SERVICOS;OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIRO;SUPERMERCADOS - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;552.008510981544;0.0-0.5M;382;1.0;552.008510981544
TFDVNQ;TEF TOTVS CLOUD PDV PRINCIPAL;SAAS TEF;GOIANIA;Comercio varejista de artigos do vestuario e acessorios;VAREJO;MODA;DISTRIBUICAO & VAREJO - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;GO;63.7472931271352;0.0-0.5M;382;1.0;63.7472931271352
TFDVNV;ADESAO TOTVS P;CDU TOTVS SERIE T;SAOGONCALO;Educacao profissional de nivel tecnico;EDUCACIONAL;SUPERIOR;CROSS - PARCEIRO;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;RJ;616.8530108817059;0.0-0.5M;188;1.0;616.853010881706
TFDVNY;ADD-ON WEBSERVICES INTERA;SAAS INTERA SOFTWARE;FORTALEZA;Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgencias;SAUDE;HOSPITAIS;GOODDATA;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;CE;5454.782389462171;0.0-0.5M;382;1.0;5454.78238946217
TFDVOL;ADESAO INTERA B.O P;SAAS INTERA SOFTWARE;ITAJAI;Fabricacao de saboes e detergentes sinteticos;MANUFATURA;QUIMICA & RECICLAGEM;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;SC;8595.01339700981;0.0-0.5M;381;1.0;8595.01339700982
TFDVOX;FEEDZ 1 MOD PACK 50 COL;SAAS SERIE T;SAOPAULO;Outras atividades auxiliares dos servicos financeiros nao especificadas anteriormente;SERVICOS;OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIRO;FEEDZ;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;1068.3010497652415;0.0-0.5M;380;1.0;1068.30104976524
TFDVPD;MNT SOFTWARE MISTERCHEF NET;CDU BEMATECH;CURITIBA;Lanchonetes, casas de cha, de sucos e similares;SERVICOS;VIAGENS;MICRO E PEQUENOS NEGOCIOS;MPN;105;00 - Mensal;PR;174.9813590822921;0.0-0.5M;377;2.0;193.015907190668
TFDVPG;MENSAL ATE 1.000 CONSULTAS/MES;SAAS SERIE T;RIBEIRAOPRETO;Atividades de contabilidade;SERVICOS;BPO;BACKOFFICE - PARCEIRO;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;63.1209183793152;0.0-0.5M;375;1.0;63.1209183793152
TFDVPI;ADESAO PLAT R&F LOJA;CDU BEMATECH;CAMPINAS;Comercio varejista de cosmeticos, produtos de perfumaria e de higiene pessoal;VAREJO;DROGARIA;DISTRIBUICAO & VAREJO - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;701.8129682873639;0.0-0.5M;377;1.0;701.812968287364
TFDVPL;CDU CORP TOTVS MANUFATURA RB1;CDU TOTVS SERIE T;GOVERNADORVALADARES;Comercio atacadista de produtos alimenticios em geral, com atividade de fracionamento e acondicionamento associada;MANUFATURA;BENS DE CAPITAL;MANUFATURA - CORPORATIVO;MODALIDADE CORPORATIVO;105;00 - Mensal;MG;11012.143102558925;0.0-0.5M;376;2.0;11012.143102559
TFDVPW;BACK FULL POR UH;SAAS CMNET THEX;LARANJEIRAS;Condominios prediais;CONSTRUCAO E PROJETOS;CONDOMINIO;HOSPITALIDADE - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SE;1725.784342107891;0.0-0.5M;375;1.0;1725.78434210789
TFDVQ7;ADESAO INTERA B.O P;SAAS INTERA SOFTWARE;JOINVILLE;Fornecimento de alimentos preparados preponderantemente para consumo domiciliar;SERVICOS;VIAGENS;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;SC;5847.170436183808;0.0-0.5M;374;1.0;5847.1704361838
TFDVQE;MNT SOFTWARE MISTERCHEF NET;CDU BEMATECH;CAMPINAS;Lanchonetes, casas de cha, de sucos e similares;SERVICOS;VIAGENS;MICRO E PEQUENOS NEGOCIOS;MPN;105;00 - Mensal;SP;329.3974479207206;0.0-0.5M;373;1.0;342.639598629668
TFDVQI;MNT SOFTWARE MISTERCHEF NET;CDU BEMATECH;CAMPINAS;FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA;MANUFATURA;BENS DE CAPITAL;MICRO E PEQUENOS NEGOCIOS;MPN;105;00 - Mensal;SP;1218.757104963089;0.0-0.5M;367;2.0;1246.50676744873
TFDVQJ;MNT SOFTWARE MISTERCHEF NET;CDU BEMATECH;CAMPINAS;Restaurantes e similares;SERVICOS;VIAGENS;MICRO E PEQUENOS NEGOCIOS;MPN;105;00 - Mensal;SP;117.00596212131066;0.0-0.5M;374;1.0;183.216715666047
TFDVQM;ALMOXARIFADO E ESTOQUE;SAAS CMNET HOTAL;GOIANIA;Hoteis;HOSPITALITY;HOSPEDAGEM;HOSPITALIDADE - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;GO;64.00372842657836;0.0-0.5M;374;1.0;64.0037284265783
TFDVQU;ADESAO TOTVS P;CDU TOTVS SERIE T;PRAIAGRANDE;Preparacao de documentos e servicos especializados de apoio administrativo nao especificados anteriormente;SERVICOS;BPO;BACKOFFICE - PARCEIRO;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;182.70804892452813;0.0-0.5M;373;2.0;182.708048924529
TFDVQV;SMS USUARIO RETAGUARDA WT;CDU TOTVS SERIE T;CONFRESA;Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - supermercados;VAREJO;SUPERMERCADO;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;MT;90654.2924033741;0.0-0.5M;374;1.0;90654.2924033741
TFDVRB;FEEDZ 1 MOD PACK 100 COL;SAAS SERIE T;UBERLANDIA;Compra e venda de imoveis proprios;CONSTRUCAO E PROJETOS;INCORPORADORAS;FEEDZ;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;MG;2428.0387154188916;0.0-0.5M;373;1.0;2428.03871541889
TFDVRC;FEEDZ 4 MOD PACK 50 COL;SAAS SERIE T;RIODEJANEIRO;Atividades de contabilidade;SERVICOS;BPO;FEEDZ;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;RJ;1471.9554342328966;0.0-0.5M;373;1.0;1471.9554342329
TFDVRJ;ADESAO TOTVS P;SAAS SERIE T;CIANORTE;LOTEAMENTO DE IMOVEIS PROPRIOS;CONSTRUCAO E PROJETOS;INCORPORADORAS;CONSTRUCAO - PARCEIRO;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;PR;830.1903645888979;0.0-0.5M;370;1.0;830.190364588898
TFDVRK;CONS TEF MULTILOJA;SAAS SERIE T;RIODEJANEIRO;Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - supermercados;VAREJO;SUPERMERCADO;SUPERMERCADOS - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;RJ;906.4062986692829;0.0-0.5M;370;1.0;906.406298669283
TFDVRL;ADD-ON WEBSERVICES INTERA;SAAS INTERA SOFTWARE;SALTO;Fabricacao de artefatos de borracha nao especificados anteriormente;MANUFATURA;METAL-MECANICO & PLASTICO;RH - CORE;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;SP;3387.1487739097806;0.0-0.5M;370;2.0;3387.14877390978
TFDVRQ;ADESAO TOTVS P;SAAS SERIE T;JUIZDEFORA;Comercio atacadista de embalagens;DISTRIBUICAO;ATACADISTA E DISTRIBUIDOR;CROSS - PARCEIRO;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;MG;883.886234749337;0.0-0.5M;369;1.0;883.886234749337
TFDVRR;CONSINCO NFC-E CDU POR PDV;CDU TOTVS SERIE T;RIOBRANCO;Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - supermercados;VAREJO;SUPERMERCADO;SUPERMERCADOS - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;AC;3437.3848694564253;0.0-0.5M;369;1.0;3437.38486945642
TFDVRS;TEF BY RJ ADESAO;CDU TOTVS SERIE T;SAOPAULO;Transporte rodoviario coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional;SERVICOS;TRANSPORTE DE PASSAGEIROS;RJ CONSULTORES;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;1390.9807336120257;0.0-0.5M;369;1.0;1390.98493746939
TFDVRU;CONS TEF EXPRESS;SAAS SERIE T;VALPARAISODEGOIAS;Comercio atacadista de produtos alimenticios em geral;DISTRIBUICAO;ATACADISTA E DISTRIBUIDOR;SUPERMERCADOS - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;GO;480.69007073478423;0.0-0.5M;369;2.0;480.690070734785
TFDVRV;LICENCA CNPJ DISTRIBUIDOR WT;CDU TOTVS SERIE T;CAPITAOPOCO;Comercio atacadista de artigos de armarinho;DISTRIBUICAO;ATACADISTA E DISTRIBUIDOR;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;PA;2678.353198534306;0.0-0.5M;369;1.0;2678.3531985343
TFDVRW;CONSINCO NFC-E SUBSC. POR PDV;SAAS SERIE T;NOVOGAMA;Comercio atacadista de produtos alimenticios em geral;DISTRIBUICAO;ATACADISTA E DISTRIBUIDOR;SUPERMERCADOS - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;GO;529.7154553594644;0.0-0.5M;369;3.0;529.715455359465
TFDVS5;CONSINCO MODULO NFS-E SUBSC.;SAAS SERIE T;FRUTAL;Desenvolvimento e licenciamento de programas de computador nao-customizaveis;SERVICOS;TI & TELECOM;SUPERMERCADOS - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;MG;221.1271014099473;0.0-0.5M;362;1.0;221.127101409947
TFDVSF;CONCILIADOR DE CARTOES TOTVS;CDU TOTVS SERIE T;TRESLAGOAS;Comercio a varejo de motocicletas e motonetas novas;VAREJO;CONCESSIONARIA DE VEICULOS;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;MS;4601.87017579967;0.0-0.5M;367;1.0;4601.87017579967
TFDVSQ;LICENCA CNPJ VAREJO WT;CDU TOTVS SERIE T;GOIANIA;Comercio varejista de produtos farmaceuticos, com manipulacao de formulas;VAREJO;DROGARIA;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;GO;4993.39643176087;0.0-0.5M;367;1.0;4993.39643176087
TFDVTD;ADESAO TOTVS P;CDU TOTVS SERIE T;RECIFE;Fabricacao de moveis com predominancia de madeira;MANUFATURA;BENS DURAVEIS;CROSS - PARCEIRO;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;PE;578.0934459494858;0.0-0.5M;366;1.0;578.093445949486
TFDVTE;FEEDZ 2 MOD PACK 25 COL;SAAS SERIE T;SOROCABA;Atividades de contabilidade;SERVICOS;BPO;FEEDZ;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;588.9141748145116;0.0-0.5M;367;1.0;588.914174814511
TFDVTR;FEEDZ 2 MOD PACK 50 COL;SAAS SERIE T;CAMPINAS;Atividades de consultoria em gestao empresarial, exceto consultoria tecnica especifica;SERVICOS;BPO;FEEDZ;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;894.3454318807219;0.0-0.5M;363;1.0;894.345431880721
TFDVTU;ADESAO PLAT R&F LOJA;CDU BEMATECH;TELEMACOBORBA;Comercio varejista de cosmeticos, produtos de perfumaria e de higiene pessoal;VAREJO;DROGARIA;DISTRIBUICAO & VAREJO - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;PR;702.0609958720712;0.0-0.5M;366;1.0;702.060995872072
TFDXTV;AMBIENTE ATS FEEDZ ID NOMEADO;SAAS SERIE T;SAOPAULO;Servicos combinados de escritorio e apoio administrativo;SERVICOS;BPO;FEEDZ;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;2121.71203673331;0.0-0.5M;363;1.0;2121.71203673331
TFDXW3;AMBIENTE ATS FEEDZ ID NOMEADO;SAAS SERIE T;SAOJOSEDORIOPRETO;Comercio atacadista de cosmeticos e produtos de perfumaria;VAREJO;VAREJO;FEEDZ;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;1450.5746156596567;0.0-0.5M;363;1.0;1450.57461565966
TFDXY6;FEEDZ 1 MOD PACK 50 COL;SAAS SERIE T;RIODEJANEIRO;Servicos advocaticios;JURIDICO;ESCRITORIO DE ADVOCACIA;FEEDZ;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;RJ;2476.4797638694286;0.0-0.5M;363;1.0;3718.13948377294
TFDXZK;ADESAO TOTVS P;CDU TOTVS SERIE T;ANADIA;Fabricacao de conservas de frutas;MANUFATURA;BENS DE CONSUMO;CROSS - PARCEIRO;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;AL;1117.032164374168;0.0-0.5M;363;1.0;1117.03216437417
TFEBF1;TOTVS A ELETRONICA 10 PACK;SAAS SERIE T;UBERLANDIA;Atividades de fornecimento de infra-estrutura de apoio e assistencia a paciente no domicilio;SAUDE;SAUDE;SERVICOS - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;MG;69.5990625832795;0.0-0.5M;362;1.0;69.5990625832795
TFEBF4;MNT SOFTWARE MISTERCHEF NET;CDU BEMATECH;ITAMONTE;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO;SERVICOS;PROVEDOR DE SERVICOS;MICRO E PEQUENOS NEGOCIOS;MPN;105;00 - Mensal;MG;132.82087353942475;0.0-0.5M;362;1.0;132.820873539425
TFEBF7;LICENCA CNPJ VAREJO WT;CDU TOTVS SERIE T;TRINDADE;Comercio atacadista de cosmeticos e produtos de perfumaria;VAREJO;VAREJO;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;GO;5850.962315529665;0.0-0.5M;362;1.0;5850.96231552966
TFEBF9;ADESAO INTERA B.O P;CDU PLATAFORMA TOTVS INTERA SO;ITAQUAQUECETUBA;Fabricacao de cosmeticos, produtos de perfumaria e de higiene pessoal;MANUFATURA;QUIMICA & RECICLAGEM;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;SP;3940.153599087522;0.0-0.5M;362;1.0;3940.15359908752
TFEBFL;LICENCA CNPJ DISTRIBUIDOR WT;CDU TOTVS SERIE T;ARAPIRACA;Comercio atacadista de materiais de construcao em geral;VAREJO;MATERIAL DE CONSTRUCAO;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;AL;17935.416947782862;0.0-0.5M;361;1.0;35870.8338955657
TFEBFR;ADESAO INTERA B.O M;SAAS SERIE T;SUZANO;Coleta de residuos nao-perigosos;SERVICOS;UTILITIES;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;SP;8709.610548859311;0.0-0.5M;361;1.0;8709.61054885931
TFEBKG;ADD-ON WEBSERVICES INTERA;SAAS INTERA SOFTWARE;CACHOEIRODEITAPEMIRIM;Aparelhamento de pedras para construcao, exceto associado … extracao;MANUFATURA;EXTRATIVISTA & BENEFICIAMENTO;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;ES;8280.57747746152;0.0-0.5M;361;2.0;8280.57747746152
TFEBLG;ADESAO INTERA B.O P;CDU PLATAFORMA TOTVS INTERA SO;JUIZDEFORA;Educacao infantil - pre-escola;EDUCACIONAL;BASICO;EDUCACIONAL - CORE;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;MG;12218.553478432463;0.0-0.5M;360;2.0;12218.5534784325
TFEBLO;ADD-ON WEBSERVICES INTERA;SAAS INTERA SOFTWARE;MANAUS;Atividades de associacoes de defesa de direitos sociais;SERVICOS;PROVEDOR SERVICOS;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;AM;9322.221867656783;0.0-0.5M;360;1.0;9322.22186765678
TFEBLV;ADD-ON WEBSERVICES INTERA;SAAS INTERA SOFTWARE;SAOPAULO;Corretores e agentes de seguros, de planos de previdencia complementar e de saude;SERVICOS;OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIRO;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;SP;23072.50542823658;0.0-0.5M;2046;1.0;8105.39433322557
TFEBM6;ADD-ON WEBSERVICES INTERA;SAAS INTERA SOFTWARE;SOROCABA;Fabricacao de tecidos especiais, inclusive artefatos;MANUFATURA;TEXTIL & VESTUARIO;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;SP;31671.642809324367;0.0-0.5M;359;1.0;31671.6428093243
TFEBME;TEF TOTVS CLOUD PDV ADICIONAL;SAAS TEF;FLORIANOPOLIS;Atividades de jardins botanicos, zoologicos, parques nacionais, reservas ecologicas e areas de protecao ambiental;SERVICOS;PROVEDOR SERVICOS;DISTRIBUICAO & VAREJO - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SC;89.2436880635685;0.0-0.5M;359;1.0;89.2436880635686
TFEBMF;CONS TEF EXPRESS;SAAS SERIE T;PATROCINIO;Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados;VAREJO;SUPERMERCADO;SUPERMERCADOS - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;MG;87520.19061986881;0.0-0.5M;359;1.0;87520.1906198688
TFEBMH;FEEDZ 2 MOD PACK 100 COL;SAAS SERIE T;PORTOALEGRE;Desenvolvimento de programas de computador sob encomenda;SERVICOS;PROVEDOR SERVICOS;FEEDZ;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;RS;2392.965933398337;0.0-0.5M;359;1.0;2392.96593339833
TFEBMK;FEEDZ 1 MOD PACK 50 COL;SAAS SERIE T;GUARULHOS;Servicos de engenharia;CONSTRUCAO E PROJETOS;ENGENHARIA & DESIGN;FEEDZ;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;1087.6472013724078;0.0-0.5M;359;1.0;1087.64720137241
TFEBMS;LICENCA CNPJ DISTRIBUIDOR WT;CDU TOTVS SERIE T;RIOBRANCO;Comercio atacadista de materiais de construcao em geral;VAREJO;MATERIAL DE CONSTRUCAO;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;AC;1689.374733444341;0.0-0.5M;359;1.0;3378.74946688868
TFEBN9;CDU USUARIO VENDEDOR;CDU TOTVS SERIE T;PARAUAPEBAS;Comercio varejista de ferragens e ferramentas;VAREJO;MATERIAL DE CONSTRUCAO;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;PA;22647.69302963617;0.0-0.5M;356;3.0;22647.6930296362
TFEBNH;CLOUDINT SETUP CLOUD;SAAS SERIE T;ARCOS;Manutencao e reparacao de outras maquinas e equipamentos para usos industriais nao especificados anteriormente;MANUFATURA;BENS DE CAPITAL;RH - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;MG;3255.5344074349496;0.0-0.5M;356;3.0;3255.53440743495
TFEBNU;ADESAO INTERA B.O M;SAAS SERIE T;PORTOALEGRE;Aplicacao de revestimentos e de resinas em interiores e exteriores;VAREJO;MATERIAL DE CONSTRUCAO;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;RS;12027.118221612129;0.0-0.5M;356;1.0;12027.1182216121
TFEBNX;FEEDZ 3 MOD PACK 25 COL;SAAS SERIE T;RIODEJANEIRO;Consultoria em tecnologia da informacao;SERVICOS;TI & TELECOM;FEEDZ;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;RJ;758.9055552010828;0.0-0.5M;356;1.0;758.905555201083
TFEBNY;ADESAO TOTVS P;CLOUD COMPUTING.;SAOPAULO;Suporte tecnico, manutencao e outros servicos em tecnologia da informacao;SERVICOS;PROVEDOR SERVICOS;CLOUD;MODALIDADE SERVICOS RECORRENTES;105;00 - Mensal;SP;72688.3722665296;0.0-0.5M;356;1.0;73311.9430414852
TFEBNZ;MNT SOFTWARE MISTERCHEF NET;CDU BEMATECH;SAOPAULO;Comercio varejista de carnes - acougues;VAREJO;SUPERMERCADO;MICRO E PEQUENOS NEGOCIOS;MPN;105;00 - Mensal;SP;284.7314633865732;0.0-0.5M;356;2.0;297.97361409552
TFEBO1;BACK LIGHT POR UH;SAAS CMNET THEX;PIRANHAS;Hoteis;HOSPITALITY;HOSPEDAGEM;HOSPITALIDADE - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;AL;2316.8592996095117;0.0-0.5M;359;2.0;2316.85929960951
TFEBO2;LICENCA CNPJ DISTRIBUIDOR WT;CDU TOTVS SERIE T;JOAOPESSOA;Comercio atacadista de massas alimenticias;VAREJO;SUPERMERCADO;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;PB;14029.474339955465;0.0-0.5M;356;1.0;14029.4743399555
TFEBO4;MNT SOFTWARE MISTERCHEF NET;CDU BEMATECH;SAOPAULO;Comercio varejista de carnes - acougues;VAREJO;SUPERMERCADO;MICRO E PEQUENOS NEGOCIOS;MPN;105;00 - Mensal;SP;278.10618417473177;0.0-0.5M;356;2.0;291.348334883679
TFEBO5;BACK LIGHT POR UH;SAAS CMNET THEX;VOTUPORANGA;Hoteis;HOSPITALITY;HOSPEDAGEM;HOSPITALIDADE - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;1185.2187308818259;0.0-0.5M;361;1.0;1185.21873088183
TFEBO6;ADD-ON WEBSERVICES INTERA;SAAS INTERA SOFTWARE;SAOPAULO;Fabricacao de embalagens de material plastico;MANUFATURA;METAL-MECANICO & PLASTICO;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;SP;18672.449833098643;0.0-0.5M;356;2.0;18672.4498330987
TFEBO7;CONSINCO ERP LOJA SUP SUBSC;SAAS SERIE T;VARZEAGRANDE;Comercio varejista de produtos farmaceuticos, sem manipulacao de formulas;VAREJO;DROGARIA;SUPERMERCADOS - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;MT;695.6963558170416;0.0-0.5M;356;2.0;695.696355817041
TFEBOH;ADESAO INTERA B.O G;SAAS INTERA SOFTWARE;CAMPOGRANDE;Comercio atacadista de sementes, flores, plantas e gramas;LOGISTICA;ATACADISTA E DISTRIBUIDOR;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;MS;5923.53770912943;0.0-0.5M;356;1.0;5923.53770912943
TFEBOM;AHGORA ESTRATEGICO;SAAS SERIE T;SAOPAULO;Tratamento de dados, provedores de servicos de aplicacao e servicos de hospedagem na internet;SERVICOS;PROVEDOR SERVICOS;RH - CORE;NAO INFORMADO;105;00 - Mensal;SP;121.90345595493727;0.0-0.5M;1014;0.0;0.0
TFEBP8;CDU USUARIO VENDEDOR;CDU TOTVS SERIE T;SAOLUIS;Comercio atacadista de frutas, verduras, raizes, tuberculos, hortalicas e legumes frescos;DISTRIBUICAO;ATACADISTA E DISTRIBUIDOR;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;MA;40880.05364645941;0.0-0.5M;356;1.0;40880.0536464594
TFEBPC;SMS USUARIO RETAGUARDA WT;CDU TOTVS SERIE T;CABEDELO;Comercio atacadista de materiais de construcao em geral;VAREJO;MATERIAL DE CONSTRUCAO;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;PB;13530.207423511845;0.0-0.5M;356;1.0;13530.2074235118
TFEBPJ;ADESAO INTERA B.O P;SAAS INTERA SOFTWARE;GOIANIA;Holdings de instituicoes nao-financeiras;SERVICOS;OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIRO;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;GO;2820.6874012973312;0.0-0.5M;356;1.0;2820.68740129733
TFEBPL;ADESAO TOTVS P;CDU TOTVS SERIE T;CAMPINAS;Aluguel de moveis, utensilios e aparelhos de uso domestico e pessoal, instrumentos musicais;SERVICOS;LOCAÇÃO;RH - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;SP;52038.91977887354;0.0-0.5M;356;1.0;56446.9627030105
TFEBPU;ADESAO TOTVS PRIVATE;SAAS INTERA SOFTWARE;SAOLUDGERO;Fabricacao de embalagens de material plastico;MANUFATURA;METAL-MECANICO & PLASTICO;RH - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SC;396517.73963786504;0.0-0.5M;356;3.0;455157.61510985
TFEBQ0;MNT SOFTWARE MISTERCHEF NET;CDU BEMATECH;BELOHORIZONTE;FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA;MANUFATURA;BENS DE CAPITAL;MICRO E PEQUENOS NEGOCIOS;MPN;105;00 - Mensal;MG;273.7257647973594;0.0-0.5M;355;1.0;300.210066215254
TFEBQ1;ADESAO TOTVS P;CDU TOTVS SERIE T;BRASILIA;Comercio atacadista de medicamentos e drogas de uso humano;VAREJO;CONCESSIONARIA DE VEICULOS;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;DF;98390.16347010208;0.0-0.5M;356;2.0;98390.1634701021
TFEBQ4;ADESAO DE SOFTWARE VIRTUAL PDV;CDU TOTVS SERIE T;PORTOVELHO;Comercio varejista de calcados;VAREJO;MODA;DISTRIBUICAO & VAREJO - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;RO;8758.329051896138;0.0-0.5M;356;1.0;8758.32905189613
TFEBQ6;ADD-ON IOT COLETORES INTERA;SAAS INTERA SOFTWARE;SAOPAULO;Comercio varejista de produtos alimenticios em geral ou especializado em produtos alimenticios nao especificados anteriormente;VAREJO;SUPERMERCADO;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;SP;30169.894637925;0.0-0.5M;356;1.0;30169.894637925
