CD_CLIENTE;resposta_NPS;resposta_unidade;Nota_SupTec_Agilidade;Nota_SupTec_Atendimento;Nota_Comercial;Nota_Custos;Nota_AdmFin_Atendimento;Nota_Software;Nota_Software_Atualizacao
TFCUA3;7.0;8.0;5.0;5.0;8.0;8.0;8.0;5.0;7.0
TFCUAA;8.5;8.25;7.5;7.5;8.0;8.25;8.0;8.0;8.5
TFCUBV;6.5;6.5;6.5;6.5;6.5;6.5;6.5;6.5;6.5
TFCUCP;9.666666666666666;7.666666666666667;8.333333333333334;9.0;9.0;7.666666666666667;9.333333333333334;5.333333333333333;7.666666666666667
TFCUDI;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TFCUDL;8.0;8.0;10.0;10.0;8.0;7.0;10.0;8.0;10.0
TFCUDS;9.0;9.5;3.5;7.5;9.0;8.0;9.5;0.0;9.0
TFCUDT;9.5;10.0;9.5;9.5;10.0;8.5;10.0;9.0;9.5
TFCUFE;6.0;6.5;7.5;9.0;5.0;4.5;6.5;4.5;7.0
TFCUFN;8.5;9.0;6.0;9.0;10.0;2.5;9.5;8.5;6.0
TFCUFO;8.0;8.0;6.0;7.0;8.0;3.0;8.0;8.0;2.0
TFCUGZ;7.5;7.5;5.5;6.0;8.0;5.5;8.0;7.5;7.5
TFCUH0;9.0;9.0;8.333333333333334;8.333333333333334;9.0;8.0;8.666666666666666;8.666666666666666;9.0
TFCUJX;9.0;8.333333333333334;8.0;8.0;8.333333333333334;7.0;8.666666666666666;8.0;9.0
TFCUK9;8.0;8.5;8.0;8.5;9.5;6.0;8.0;7.0;7.0
TFCUKX;9.0;8.5;9.0;8.5;8.0;8.0;8.5;9.0;9.0
TFCUN9;5.0;1.0;7.0;7.0;4.0;3.0;8.0;3.0;5.0
TFCUOR;8.0;9.5;7.25;7.75;9.5;8.75;8.25;9.25;8.0
TFCUPX;7.5;7.5;7.25;7.75;8.0;7.75;8.5;7.75;7.0
TFCUT6;8.5;9.0;9.5;10.0;7.5;7.0;10.0;9.0;9.0
TFCUT9;10.0;9.0;8.0;8.0;9.0;5.0;6.0;6.0;8.0
TFCUTR;7.333333333333333;7.333333333333333;7.666666666666667;8.0;7.0;7.333333333333333;7.333333333333333;7.333333333333333;6.666666666666667
TFCUXK;7.0;5.0;5.0;5.0;1.0;5.0;5.0;9.0;5.0
TFCUXW;9.0;8.0;6.333333333333333;6.666666666666667;8.666666666666666;8.333333333333334;7.666666666666667;9.0;7.666666666666667
TFCUYD;10.0;8.0;9.0;9.0;8.0;3.0;9.0;8.0;9.0
TFCV77;8.0;8.333333333333334;8.0;8.333333333333334;8.666666666666666;7.666666666666667;8.0;8.0;7.666666666666667
TFCVBA;8.5;8.5;8.5;8.5;8.5;8.5;8.5;10.0;7.0
TFCVD4;4.0;8.0;4.5;7.0;9.0;2.5;4.0;6.5;3.5
TFCVE0;10.0;10.0;8.0;10.0;10.0;8.0;10.0;10.0;9.0
TFCVE9;8.666666666666666;7.666666666666667;8.0;8.666666666666666;9.0;7.0;8.333333333333334;6.666666666666667;8.333333333333334
TFCVEB;8.0;8.5;7.5;8.0;8.0;7.5;8.5;8.5;8.0
TFCVED;4.0;3.25;5.25;6.5;0.0;5.25;5.5;4.0;5.25
TFCVEG;3.6666666666666665;6.0;3.3333333333333335;5.0;0.0;1.6666666666666667;3.6666666666666665;2.6666666666666665;1.0
TFCVEO;8.333333333333334;9.0;8.666666666666666;9.333333333333334;9.0;8.666666666666666;8.666666666666666;9.333333333333334;9.0
TFCVEU;6.0;10.0;10.0;10.0;5.0;6.0;8.0;8.0;9.0
TFCVG6;7.0;9.0;5.5;9.0;10.0;6.5;8.5;7.0;8.0
TFCVGN;0.0;5.0;8.0;0.0;7.0;0.0;0.0;8.0;0.0
TFCVIC;9.0;9.0;5.0;5.0;9.0;5.0;5.0;7.0;6.0
TFCVLB;8.0;8.0;8.0;8.0;9.0;5.0;7.0;8.0;7.0
TFCVLQ;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0
TFCVMY;4.5;5.0;3.5;4.5;5.0;1.0;9.5;5.0;4.5
TFCVN8;8.0;8.0;5.0;5.0;8.0;7.0;9.0;9.0;9.0
TFCVOL;9.0;8.5;8.0;8.5;8.5;7.0;9.0;8.0;8.5
TFCVQO;6.0;8.0;7.0;7.0;8.0;8.0;7.0;7.0;7.0
TFCVRY;7.666666666666667;9.0;6.0;8.666666666666666;7.0;7.333333333333333;8.333333333333334;8.333333333333334;7.666666666666667
TFCVSW;0.0;5.0;5.0;7.0;2.0;0.0;0.0;0.0;0.0
TFCVTJ;10.0;10.0;9.5;9.5;10.0;10.0;9.5;9.5;10.0
TFCVU9;9.666666666666666;9.666666666666666;7.666666666666667;9.666666666666666;9.0;7.0;9.666666666666666;9.666666666666666;9.0
TFCVV5;8.0;5.0;2.0;8.0;6.0;0.0;9.0;5.0;10.0
TFCVVH;7.0;9.0;5.0;8.0;7.0;6.0;7.0;7.0;4.0
TFCVVQ;9.0;9.0;9.0;9.0;10.0;5.0;9.0;9.0;9.0
TFCVVU;10.0;9.0;6.0;10.0;10.0;9.0;9.0;9.0;9.0
TFCVVV;9.5;9.0;6.5;8.0;9.0;7.0;8.5;8.5;9.5
TFCVW1;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TFCVXA;8.5;9.0;6.5;7.5;10.0;6.0;9.5;9.0;8.5
TFCVXO;4.0;4.0;3.5;4.0;3.5;4.5;4.0;2.0;1.0
TFCVXQ;8.0;9.0;5.0;6.0;9.0;7.0;8.0;8.0;9.0
TFCVY1;7.5;6.5;7.5;9.0;6.5;5.0;8.0;7.0;5.5
TFCVYG;8.0;9.0;8.0;9.0;10.0;7.0;3.0;8.0;8.0
TFCVYK;8.5;8.5;8.5;8.5;8.5;8.5;8.5;8.5;8.5
TFCVYU;8.5;8.5;8.0;8.25;8.5;7.75;8.5;7.75;7.75
TFCW53;8.5;9.0;8.5;8.0;9.0;9.0;8.5;8.5;7.0
TFCWBH;8.5;7.5;6.5;8.5;8.5;7.0;8.0;9.0;8.5
TFCWE0;7.0;7.5;3.5;4.0;8.0;7.0;7.5;7.0;6.0
TFCWE4;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TFCWEF;8.25;8.5;8.75;8.75;8.25;8.25;8.25;7.75;8.25
TFCWEJ;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0
TFCWES;8.0;9.0;8.0;8.0;10.0;9.0;9.0;10.0;8.0
TFCWET;8.0;9.5;7.5;10.0;9.0;6.0;8.0;8.5;9.5
TFCWFQ;10.0;10.0;10.0;10.0;10.0;9.0;10.0;8.0;10.0
TFCWGK;8.5;9.0;9.5;10.0;8.5;8.5;8.5;8.5;9.5
TFCWHP;6.0;5.0;5.0;4.5;4.0;6.0;5.5;5.5;5.0
TFCWI4;8.75;8.75;9.25;9.25;9.25;9.0;8.75;8.75;8.75
TFCWI7;8.5;7.0;7.0;7.0;8.0;8.0;9.0;7.5;7.0
TFCWJ5;6.0;7.0;8.0;8.0;8.0;7.0;8.0;6.0;7.0
TFCWKB;8.0;8.333333333333334;8.0;8.0;8.0;7.666666666666667;8.666666666666666;8.0;8.333333333333334
TFCWKZ;10.0;10.0;9.0;9.0;10.0;9.0;10.0;10.0;9.0
TFCWL4;8.0;8.0;7.0;9.0;9.0;8.0;9.0;9.0;8.0
TFCWLD;7.666666666666667;5.666666666666667;5.666666666666667;7.333333333333333;5.0;7.0;7.333333333333333;2.0;8.666666666666666
TFCWLI;5.0;8.333333333333334;6.0;8.666666666666666;7.0;5.666666666666667;5.333333333333333;6.333333333333333;7.0
TFCWM1;8.0;8.0;3.5;7.5;5.5;5.0;4.5;8.0;6.5
TFCWMN;9.0;9.0;6.0;8.5;9.0;3.0;6.5;9.0;8.5
TFCWN6;10.0;8.0;10.0;10.0;8.0;8.0;10.0;7.0;8.0
TFCWND;8.5;8.5;7.5;7.0;7.5;5.5;8.5;7.0;8.0
TFCWNX;0.0;0.0;2.6666666666666665;2.6666666666666665;0.6666666666666666;0.0;0.0;0.0;0.0
TFCWQY;8.0;8.5;8.5;8.5;8.5;8.0;8.0;8.0;8.5
TFCWS0;9.2;8.8;9.2;9.0;9.2;8.2;8.8;9.0;9.0
TFCWU3;8.5;10.0;9.5;10.0;8.0;8.5;8.5;9.0;9.5
TFCWXS;10.0;10.0;8.5;9.0;10.0;10.0;10.0;10.0;10.0
TFCWY8;8.0;8.0;8.0;9.0;8.0;8.0;7.0;7.0;7.0
TFCWZP;9.5;9.5;6.0;7.5;10.0;7.5;9.0;8.0;8.5
TFCX12;8.0;9.333333333333334;6.333333333333333;8.666666666666666;10.0;6.666666666666667;9.333333333333334;10.0;9.333333333333334
TFCXA8;9.5;10.0;9.0;9.5;10.0;8.5;9.0;9.5;9.0
TFCXAV;9.0;9.0;8.0;9.0;10.0;8.0;9.0;9.0;8.0
TFCXB1;5.0;6.0;6.0;6.0;6.0;6.0;8.0;5.0;5.0
TFCXB4;10.0;10.0;7.0;8.0;10.0;6.0;8.0;5.0;10.0
TFCXBC;8.0;8.0;6.0;6.0;10.0;8.0;8.0;7.0;7.0
TFCXBZ;0.0;0.0;1.0;5.0;5.0;0.0;8.0;0.0;4.0
TFCXDA;8.666666666666666;6.0;6.666666666666667;7.333333333333333;9.0;6.0;8.666666666666666;7.333333333333333;7.333333333333333
TFCXE3;10.0;10.0;9.5;8.5;10.0;9.5;10.0;10.0;10.0
TFCXE8;10.0;9.0;7.0;8.25;9.5;6.5;10.0;10.0;8.25
TFCXED;10.0;9.333333333333334;9.0;9.333333333333334;9.333333333333334;7.0;9.333333333333334;8.666666666666666;9.0
TFCXEZ;10.0;9.0;8.5;9.5;10.0;10.0;10.0;7.0;9.0
TFCXG0;7.0;6.0;6.0;8.0;9.0;7.0;7.0;5.0;8.0
TFCXGE;10.0;10.0;4.0;4.0;10.0;10.0;10.0;10.0;10.0
TFCXHA;7.0;8.0;7.0;8.0;9.0;6.0;9.0;8.0;8.0
TFCXHC;7.333333333333333;10.0;10.0;10.0;10.0;9.0;7.333333333333333;9.0;5.333333333333333
TFCXHI;1.6666666666666667;2.3333333333333335;4.0;6.333333333333333;3.6666666666666665;4.333333333333333;5.666666666666667;3.0;5.0
TFCXLN;8.0;8.0;7.0;7.0;8.0;6.0;6.0;7.0;8.0
TFCXLP;10.0;9.333333333333334;9.666666666666666;9.333333333333334;9.333333333333334;8.333333333333334;9.666666666666666;10.0;9.333333333333334
TFCXMZ;8.0;8.5;7.5;8.5;9.0;6.5;7.5;8.0;7.5
TFCXQQ;8.5;8.0;7.5;8.0;9.5;7.0;8.5;8.5;8.5
TFCXTF;10.0;10.0;7.0;9.0;10.0;9.0;9.0;10.0;10.0
TFCXTI;9.0;8.0;8.0;8.0;9.0;7.0;9.0;8.0;9.0
TFCXUX;7.5;8.0;7.5;8.5;9.0;6.5;8.5;7.5;9.0
TFCXW4;7.0;8.0;7.0;7.666666666666667;7.333333333333333;5.0;8.333333333333334;7.0;7.333333333333333
TFCXW6;9.0;9.0;8.0;8.0;7.0;7.0;8.0;10.0;9.0
TFCXWT;9.0;9.666666666666666;10.0;9.333333333333334;9.333333333333334;8.333333333333334;9.333333333333334;9.666666666666666;7.0
TFCXX7;10.0;9.0;10.0;10.0;10.0;9.0;9.0;10.0;10.0
TFCXXN;9.0;9.0;9.0;9.0;9.0;8.0;8.0;10.0;7.0
TFCXYU;3.0;3.6666666666666665;3.0;3.0;6.0;3.0;4.0;3.0;3.0
TFCY74;7.0;6.0;5.0;7.5;8.0;2.5;7.5;8.0;2.5
TFCY75;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TFCYBE;10.0;10.0;10.0;10.0;10.0;9.0;10.0;10.0;10.0
TFCYDY;9.666666666666666;9.333333333333334;9.666666666666666;9.333333333333334;9.666666666666666;8.666666666666666;9.666666666666666;10.0;9.666666666666666
TFCYFH;3.0;3.0;2.0;5.5;6.0;1.0;6.5;4.5;4.0
TFCYHE;10.0;10.0;8.0;10.0;10.0;7.0;10.0;9.0;9.0
TFCYHL;6.0;5.0;5.0;6.0;6.0;5.0;5.0;10.0;6.0
TFCYI5;6.0;6.0;6.0;4.0;8.0;6.0;8.0;2.0;4.0
TFCYIA;8.5;9.5;8.0;9.0;9.5;7.5;8.5;8.0;8.5
TFCYIX;5.333333333333333;8.0;6.0;8.0;8.666666666666666;1.3333333333333333;8.333333333333334;7.666666666666667;5.333333333333333
TFCYJL;7.0;9.0;8.0;8.0;9.0;8.0;7.0;7.0;9.0
TFCYK1;7.25;9.75;8.0;8.0;9.0;7.0;9.25;7.75;7.75
TFCYKF;7.0;8.0;3.0;8.0;9.0;2.0;2.0;8.0;3.0
TFCYKV;10.0;10.0;9.333333333333334;9.666666666666666;10.0;10.0;9.666666666666666;10.0;10.0
TFCYMM;8.0;8.0;7.0;8.0;8.0;7.333333333333333;8.666666666666666;7.333333333333333;8.666666666666666
TFCYO5;10.0;9.333333333333334;9.333333333333334;10.0;10.0;7.333333333333333;10.0;10.0;10.0
TFCYO8;6.75;7.5;7.5;8.5;7.0;8.0;7.75;5.5;7.5
TFCYOB;7.0;8.0;8.0;7.0;9.0;7.0;8.0;6.0;7.0
TFCYOD;10.0;9.5;10.0;10.0;9.0;8.5;9.0;9.0;10.0
TFCYOE;6.5;7.5;6.0;6.5;6.5;5.0;6.5;3.5;7.0
TFCYOS;9.0;9.333333333333334;6.666666666666667;8.0;9.0;7.0;6.333333333333333;5.666666666666667;7.666666666666667
TFCYP5;8.0;10.0;10.0;10.0;9.0;8.0;10.0;10.0;9.0
TFCYPV;6.0;7.0;7.0;7.0;6.0;6.0;6.0;6.0;6.0
TFCYQ5;8.5;8.0;9.0;9.0;9.5;8.0;8.0;8.0;8.0
TFCYR2;3.0;4.0;5.0;3.0;3.0;3.0;3.0;3.0;4.0
TFCYSD;9.0;8.0;8.0;9.0;9.0;8.0;8.0;5.0;10.0
TFCYT1;9.0;8.333333333333334;6.666666666666667;8.0;9.666666666666666;8.666666666666666;9.333333333333334;8.0;9.0
TFCYVO;0.0;0.0;3.0;0.0;3.0;2.0;0.0;0.0;5.0
TFCYW1;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0
TFCYX2;10.0;10.0;9.0;10.0;10.0;8.0;10.0;10.0;10.0
TFCYXS;9.5;10.0;7.0;7.0;9.0;6.0;8.5;9.5;9.5
TFCYYK;8.0;9.0;9.5;9.5;8.0;5.0;8.5;9.5;8.0
TFCZ08;9.0;10.0;10.0;10.0;10.0;8.0;10.0;10.0;7.0
TFCZ09;4.0;5.5;7.0;7.0;7.0;5.0;8.5;4.0;3.5
TFCZ11;3.5;6.0;6.5;6.5;4.5;4.0;7.0;3.5;5.5
TFCZ14;8.666666666666666;8.666666666666666;8.333333333333334;9.333333333333334;9.0;8.0;8.666666666666666;9.0;9.666666666666666
TFCZ45;7.5;8.0;8.5;9.5;8.5;6.5;8.0;6.5;7.5
TFCZ56;10.0;10.0;9.0;10.0;10.0;7.666666666666667;9.0;10.0;10.0
TFCZ58;8.0;9.0;7.333333333333333;7.666666666666667;9.666666666666666;7.0;9.0;7.0;8.0
TFCZ69;9.5;9.5;9.5;9.5;9.5;9.0;9.5;9.5;9.5
TFCZ70;9.0;9.0;8.5;9.0;10.0;4.0;7.5;8.0;9.0
TFCZAS;8.0;9.0;3.0;3.0;10.0;7.0;8.0;9.0;8.0
TFCZD5;7.0;5.0;7.5;6.5;1.5;2.5;7.0;6.5;4.0
TFCZD7;9.0;9.0;7.0;8.5;4.0;7.5;4.5;9.0;10.0
TFCZDB;9.0;9.0;7.0;7.0;8.0;9.0;6.0;9.0;9.0
TFCZFM;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.5;9.0
TFCZFQ;8.0;7.0;8.0;8.0;4.0;5.0;6.0;7.0;8.0
TFCZFS;7.0;8.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0
TFCZFY;7.5;7.5;7.5;8.5;7.5;7.5;9.0;8.0;8.0
TFCZG2;6.0;10.0;5.0;6.0;7.0;7.0;7.0;7.0;6.0
TFCZG8;6.0;7.0;4.0;5.0;6.0;6.0;6.0;4.0;7.0
TFCZI8;7.0;7.0;7.0;7.0;9.0;9.0;9.0;9.0;8.0
TFCZLP;6.0;9.0;10.0;10.0;10.0;8.0;8.0;8.0;8.0
TFCZLS;7.0;6.5;5.0;5.0;8.0;6.0;9.5;7.0;8.5
TFCZN5;8.0;7.0;7.0;7.0;8.0;6.0;7.0;8.0;8.0
TFCZOA;6.0;2.0;2.0;4.0;6.0;8.0;6.0;6.0;10.0
TFCZR4;10.0;10.0;8.0;8.0;10.0;9.0;10.0;3.0;8.5
TFCZR8;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0
TFCZSD;9.5;9.0;7.5;8.0;8.5;5.0;8.5;10.0;10.0
TFCZUK;8.0;4.0;8.0;8.0;8.0;2.0;8.0;2.0;8.0
TFCZUY;9.5;9.5;7.0;9.5;9.0;8.0;9.5;8.0;9.5
TFCZWR;9.0;9.0;9.0;9.0;9.0;8.0;9.0;9.0;9.0
TFCZXC;5.0;7.0;6.0;6.5;6.5;5.0;7.0;8.5;7.5
TFCZXE;8.0;8.0;0.0;4.0;8.0;8.0;8.0;6.0;8.0
TFCZXJ;10.0;9.0;10.0;10.0;10.0;10.0;10.0;9.0;10.0
TFCZXZ;9.0;8.0;10.0;10.0;10.0;9.0;9.0;8.0;8.0
TFCZZQ;10.0;10.0;10.0;10.0;10.0;10.0;10.0;9.0;10.0
TFD031;10.0;9.0;10.0;10.0;10.0;7.0;10.0;7.0;10.0
TFD055;8.0;7.0;10.0;9.0;5.0;4.0;8.0;8.0;8.0
TFD123;7.0;8.0;7.0;7.0;8.0;10.0;8.0;10.0;8.0
TFD403;7.0;5.0;6.0;7.0;6.0;8.0;7.0;4.0;6.0
TFD421;6.0;6.0;3.0;6.0;6.0;5.0;6.0;6.0;5.0
TFD430;6.5;6.5;8.0;8.5;6.5;6.0;7.5;5.0;9.0
TFD438;8.0;7.0;7.5;8.5;7.5;6.5;8.0;8.0;7.5
TFD505;0.0;4.0;5.0;7.0;10.0;2.0;8.0;0.0;4.0
TFD555;7.0;7.0;7.5;8.5;9.0;5.5;2.0;5.0;6.5
TFD598;8.0;7.0;8.0;7.0;8.0;7.0;8.0;7.0;8.0
TFD603;9.0;8.0;7.0;8.5;7.0;7.0;9.0;5.0;9.0
TFD758;4.0;4.0;5.0;8.0;4.0;4.0;8.0;4.0;2.0
TFD790;7.0;7.0;3.5;8.0;9.0;8.0;6.0;9.0;7.0
TFD813;9.0;8.5;8.5;9.0;7.0;9.0;8.5;9.0;7.5
TFD830;10.0;5.0;6.0;6.0;9.0;3.5;4.0;6.0;8.5
TFD845;6.5;5.0;6.0;7.5;5.0;6.5;8.0;6.0;7.0
TFD877;10.0;10.0;8.0;8.0;10.0;8.0;10.0;9.0;8.0
TFD879;9.0;9.0;8.5;9.0;9.0;8.5;9.0;9.0;9.0
TFD975;6.5;10.0;6.5;8.5;9.5;8.5;9.5;8.5;9.0
TFD991;8.5;9.5;7.5;9.0;8.5;8.5;9.5;9.0;9.0
TFD995;8.0;9.0;8.0;8.0;9.0;8.0;8.0;8.0;8.0
TFDA37;6.0;8.0;7.0;7.0;4.0;6.0;9.0;6.5;7.5
TFDA48;8.0;9.0;8.0;8.0;8.0;9.0;8.0;9.0;8.0
TFDA63;8.0;7.0;5.0;8.0;5.0;5.0;8.0;7.0;6.0
TFDAAO;8.5;8.5;9.0;9.0;9.5;7.5;9.0;8.0;9.0
TFDABC;10.0;9.0;8.0;8.5;9.5;9.5;7.5;8.0;9.5
TFDABH;10.0;9.0;10.0;10.0;10.0;8.0;10.0;7.0;10.0
TFDABJ;9.0;10.0;8.0;8.0;10.0;9.0;9.0;9.0;8.0
TFDAC6;9.5;7.0;7.5;10.0;7.5;6.5;8.0;8.5;5.0
TFDADK;6.5;8.0;6.0;6.5;9.0;6.0;9.0;6.5;7.0
TFDADM;9.5;9.5;8.0;8.5;9.0;6.0;7.5;10.0;10.0
TFDAHX;8.0;9.0;8.0;8.0;10.0;8.0;8.0;8.0;8.0
TFDAI9;3.0;0.0;7.0;5.0;3.0;3.0;3.0;1.0;9.0
TFDAIJ;8.5;7.5;5.0;8.5;10.0;10.0;10.0;6.5;9.5
TFDAIL;10.0;10.0;10.0;10.0;10.0;9.0;10.0;10.0;10.0
TFDAJ0;10.0;10.0;9.0;9.0;10.0;10.0;10.0;10.0;10.0
TFDAKF;10.0;10.0;10.0;10.0;10.0;7.0;10.0;10.0;10.0
TFDAKV;10.0;10.0;10.0;10.0;10.0;8.0;10.0;10.0;10.0
TFDAL0;10.0;7.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TFDAMI;10.0;10.0;9.0;10.0;8.0;8.0;5.0;10.0;7.0
TFDAP1;9.0;8.0;10.0;10.0;9.0;9.0;5.0;9.0;10.0
TFDAS4;7.0;7.0;6.0;8.0;7.0;6.5;6.5;8.0;7.5
TFDAZV;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0
TFDB46;10.0;10.0;10.0;10.0;10.0;0.0;10.0;10.0;8.0
TFDB61;8.0;9.0;8.0;8.0;10.0;9.0;10.0;9.0;8.0
TFDB97;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TFDBAQ;7.5;6.5;5.0;5.0;8.5;5.0;9.0;7.5;4.5
TFDBCK;10.0;10.0;8.0;10.0;10.0;8.0;9.0;10.0;9.0
TFDBFQ;8.0;9.5;9.0;8.5;8.0;8.0;8.0;8.5;8.0
TFDBH8;10.0;10.0;8.0;9.0;9.0;9.0;10.0;10.0;10.0
TFDBIX;10.0;9.0;8.5;8.5;10.0;10.0;7.5;7.5;10.0
TFDBJE;10.0;10.0;7.0;10.0;10.0;9.0;10.0;10.0;9.0
TFDBJF;9.0;7.0;5.0;5.0;10.0;5.0;10.0;10.0;10.0
TFDBJH;7.5;5.5;8.5;8.5;8.0;6.0;8.0;5.0;6.5
TFDBM8;7.0;6.5;7.5;7.5;8.5;6.5;7.5;7.5;7.0
TFDBSG;10.0;10.0;10.0;10.0;10.0;8.0;10.0;10.0;10.0
TFDBSI;10.0;10.0;7.0;9.0;10.0;9.0;10.0;10.0;10.0
TFDBSK;9.0;8.0;7.0;8.0;8.0;7.0;6.0;6.0;8.0
TFDBT7;8.0;7.0;8.0;10.0;8.0;8.0;8.0;7.0;8.0
TFDBT8;10.0;10.0;10.0;8.0;10.0;7.0;10.0;7.0;10.0
TFDBUD;8.0;7.5;6.5;7.5;9.0;6.5;8.5;7.5;7.5
TFDBWE;7.0;8.0;7.0;7.0;7.0;7.0;7.0;7.0;9.0
TFDBWF;7.0;7.0;5.0;6.0;7.0;6.0;5.0;6.0;7.0
TFDBWS;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TFDBXI;9.0;10.0;8.0;9.0;10.0;9.0;7.0;9.0;9.0
TFDBYK;8.0;8.0;8.0;8.0;8.0;8.0;8.0;7.0;5.0
TFDC39;8.5;9.0;8.0;8.5;8.5;8.5;7.5;9.0;7.0
TFDC75;10.0;10.0;9.0;9.5;10.0;10.0;10.0;10.0;10.0
TFDCA5;10.0;9.0;7.0;7.0;8.0;7.0;8.0;7.0;9.0
TFDCCL;7.5;7.5;5.0;4.5;4.0;7.0;7.5;5.0;9.0
TFDCD0;8.0;5.0;6.0;6.0;8.0;7.0;8.0;8.0;7.0
TFDCDJ;10.0;10.0;10.0;9.0;10.0;9.0;10.0;10.0;10.0
TFDCDY;5.0;5.0;7.0;7.0;7.0;6.0;7.0;3.0;6.0
TFDCEX;8.0;7.0;6.0;6.0;7.0;8.0;6.0;8.0;8.0
TFDCF2;10.0;10.0;9.0;10.0;10.0;7.0;9.0;8.0;10.0
TFDCFY;9.0;9.0;8.0;9.0;9.0;8.0;9.0;9.0;9.0
TFDCGE;8.5;9.0;4.5;7.5;9.5;6.5;9.5;7.5;10.0
TFDCGL;8.0;8.0;7.5;8.0;7.0;7.0;7.5;8.0;8.5
TFDCH0;9.0;9.0;7.5;9.0;9.0;9.0;8.5;9.0;9.5
TFDCOG;7.5;8.5;8.0;8.0;7.5;7.5;10.0;8.0;9.5
TFDCPA;9.0;5.0;8.5;9.5;9.0;7.0;9.5;7.0;4.0
TFDCT3;6.5;5.5;7.0;6.0;6.0;8.0;6.5;5.5;7.0
TFDCVD;10.0;9.0;9.0;9.0;10.0;10.0;10.0;10.0;10.0
TFDCVW;8.0;8.0;8.0;8.0;8.0;8.0;8.0;10.0;8.0
TFDCX5;9.0;8.0;7.0;7.0;8.0;8.0;8.0;8.0;8.0
TFDCY5;8.0;8.333333333333334;6.666666666666667;8.666666666666666;8.666666666666666;6.666666666666667;7.666666666666667;7.333333333333333;8.333333333333334
TFDCYP;7.0;5.0;6.0;6.0;7.0;5.0;7.0;7.0;7.0
TFDCZZ;6.5;7.0;5.0;5.0;3.0;6.5;8.0;8.5;5.0
TFDD98;8.0;4.0;8.0;8.0;7.0;7.0;7.0;4.0;6.0
TFDDAO;7.0;7.0;0.0;0.0;7.0;7.0;7.0;7.0;7.0
TFDDBG;10.0;10.0;9.0;10.0;10.0;9.0;10.0;10.0;10.0
TFDDBS;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TFDDCD;10.0;10.0;10.0;10.0;10.0;7.0;7.5;9.5;10.0
TFDDDI;7.0;9.0;7.0;9.0;9.0;8.0;6.0;8.0;7.0
TFDDE8;5.0;5.0;0.0;0.0;5.0;5.0;5.0;8.0;5.0
TFDDEF;6.0;3.0;2.0;2.0;5.0;5.0;5.0;0.0;6.0
TFDDF3;9.5;8.0;7.5;9.0;10.0;8.5;10.0;9.0;9.5
TFDDFT;4.0;5.5;2.5;2.5;6.5;1.5;5.0;0.5;8.0
TFDDIF;10.0;10.0;8.0;10.0;10.0;9.0;10.0;10.0;10.0
TFDDJH;8.0;8.0;9.0;8.0;8.0;8.0;8.0;7.0;8.0
TFDDJR;7.0;8.0;4.0;8.0;9.0;7.0;7.0;3.0;9.0
TFDDKL;8.5;7.5;7.5;8.5;9.0;7.5;7.5;6.5;7.5
TFDDL3;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TFDDLC;7.0;8.0;6.5;8.5;8.5;7.0;8.5;5.5;7.0
TFDDLM;8.0;8.0;6.0;8.0;8.0;7.0;8.0;7.0;8.0
TFDDO0;8.5;8.0;8.5;8.5;7.5;8.5;8.5;10.0;8.5
TFDDO3;8.5;8.5;8.0;8.5;8.5;8.0;7.5;8.5;8.0
TFDDPD;9.0;9.0;9.0;6.5;8.5;5.5;3.5;9.0;9.0
TFDDQ8;5.0;7.5;3.0;6.0;9.5;5.5;5.0;0.0;7.0
TFDDR1;8.0;7.0;6.0;7.0;7.0;8.0;8.0;5.0;7.0
TFDDS7;7.0;7.0;5.5;6.5;6.5;7.5;8.0;7.0;8.0
TFDDWN;9.0;10.0;0.0;6.0;10.0;10.0;10.0;10.0;10.0
TFDDZF;9.5;10.0;10.0;10.0;10.0;9.5;10.0;10.0;9.5
TFDEAG;10.0;9.0;10.0;10.0;8.0;8.0;10.0;10.0;10.0
TFDEBT;9.0;9.0;8.0;10.0;9.0;10.0;10.0;9.0;6.0
TFDEBV;5.0;5.0;5.0;5.0;7.0;5.0;8.0;8.0;8.0
TFDEC3;6.5;8.0;6.0;5.5;9.5;5.0;9.0;4.5;6.0
TFDECT;8.0;7.0;4.0;7.0;7.0;7.0;7.0;7.0;8.0
TFDED0;9.5;9.5;8.0;8.0;10.0;8.0;8.5;9.0;9.0
